:START_ID,:TYPE,:END_ID,reference_uri,reference_supporting_text,reference_date,property_label,property_description:IGNORE,property_uri
MGI:3757562,RO:0002200,HP:0012757,https://www.ncbi.nlm.nih.gov/pubmed/9267033,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11280,BFO:0000050,GO:0005737,https://www.ncbi.nlm.nih.gov/pubmed/20168092,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:11998,RO:0002434,HGNC:30915,https://www.ncbi.nlm.nih.gov/pubmed/23443559,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9207,RO:0002434,HGNC:3263,https://www.ncbi.nlm.nih.gov/pubmed/21981923,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:14888,RO:0002434,HGNC:10548,https://www.ncbi.nlm.nih.gov/pubmed/25959826,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:30892,RO:0002434,HGNC:9552,https://www.ncbi.nlm.nih.gov/pubmed/25147182,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12036,RO:0002434,HGNC:13890,https://www.ncbi.nlm.nih.gov/pubmed/18246070,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9847,RO:0002434,HGNC:9854,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9534,RO:0002434,HGNC:12468,https://www.ncbi.nlm.nih.gov/pubmed/16196087,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6400,RO:0002434,HGNC:10067,https://www.ncbi.nlm.nih.gov/pubmed/29180619,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:4437302,RO:0002200,HP:0000708,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:96067,RO:0002200,HP:0002067,https://www.ncbi.nlm.nih.gov/pubmed/11709539,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:21091,RO:0002434,HGNC:9113,https://www.ncbi.nlm.nih.gov/pubmed/27343429,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12468,RO:0002434,HGNC:562,https://www.ncbi.nlm.nih.gov/pubmed/28190767,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MONDO:0007739,RO:0002200,HP:0001824,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:23393,RO:0002434,HGNC:4775,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9069,RO:0002434,HGNC:7734,https://www.ncbi.nlm.nih.gov/pubmed/28514442,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4298,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/15498789,32296183,22128166",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:8638,BFO:0000050,GO:0032991,"https://www.ncbi.nlm.nih.gov/pubmed/15273251,17707232",This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
MGI:3694681,RO:0002200,MP:0000788,https://www.ncbi.nlm.nih.gov/pubmed/16697652,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:939,RO:0002434,HGNC:20234,https://www.ncbi.nlm.nih.gov/pubmed/23824909,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5046,RO:0002434,HGNC:9281,https://www.ncbi.nlm.nih.gov/pubmed/29669786,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11280,RO:0002434,HGNC:9535,https://www.ncbi.nlm.nih.gov/pubmed/27791183,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:17142,RO:0002434,HGNC:6047,https://www.ncbi.nlm.nih.gov/pubmed/31723608,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12508,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/12095988,11076969,25416956,32296183,23307288,21988832,18199683,16159959,29892012,16713569,25910212,20059542,21143716,17082820,18307982,19822669,23459205,15147878,32814053,26871637,21516116,16189514,31515488",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:3274,RO:0002206,UBERON:0004804,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:3272,RO:0002434,HGNC:9559,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:3659,RO:0002434,HGNC:6746,https://www.ncbi.nlm.nih.gov/pubmed/11856312,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11998,BFO:0000050,GO:0005829,"http://reactome.org/content/detail/R-HSA-8852354|http://reactome.org/content/detail/R-HSA-5690843|http://reactome.org/content/detail/R-HSA-6793685|http://purl.obolibrary.org/obo/go/references/0000052|http://reactome.org/content/detail/R-HSA-8852351|https://www.ncbi.nlm.nih.gov/pubmed/14963330,24101517",This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9559,RO:0002434,HGNC:7106,https://www.ncbi.nlm.nih.gov/pubmed/30455355,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10353,RO:0002206,UBERON:0014892,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:9852,RO:0002434,HGNC:19425,https://www.ncbi.nlm.nih.gov/pubmed/26344197,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10067,RO:0002434,HGNC:31326,https://www.ncbi.nlm.nih.gov/pubmed/29180619,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:6294293,RO:0002200,MP:0001402,https://www.ncbi.nlm.nih.gov/pubmed/15190011,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:30892,RO:0002200,HP:0001347,"http://purl.obolibrary.org/obo/MONDO_0010407|https://www.ncbi.nlm.nih.gov/pubmed/16700052,25985138,29180823",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2514,RO:0002434,HGNC:30292,https://www.ncbi.nlm.nih.gov/pubmed/27684187,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6047,RO:0002434,HGNC:24500,https://www.ncbi.nlm.nih.gov/pubmed/29507755,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10353,RO:0002434,HGNC:11571,https://www.ncbi.nlm.nih.gov/pubmed/20020773,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:7993,RO:0002434,HGNC:4851,https://www.ncbi.nlm.nih.gov/pubmed/25959826,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11125,RO:0002434,HGNC:20778,"https://www.ncbi.nlm.nih.gov/pubmed/32786267,19394292",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10548,RO:0002434,HGNC:5045,https://www.ncbi.nlm.nih.gov/pubmed/28611215,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6916,RO:0002434,HGNC:2752,"https://www.ncbi.nlm.nih.gov/pubmed/17066076,19074829",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:391,BFO:0000050,GO:0005654,http://reactome.org/content/detail/R-HSA-6805640|http://reactome.org/content/detail/R-HSA-211164|http://reactome.org/content/detail/R-HSA-199298|http://reactome.org/content/detail/R-HSA-199299|http://reactome.org/content/detail/R-HSA-2399996|http://reactome.org/content/detail/R-HSA-199863|http://reactome.org/content/detail/R-HSA-2399997|http://reactome.org/content/detail/R-NUL-8939977|http://reactome.org/content/detail/R-HSA-2399988|http://reactome.org/content/detail/R-HSA-2399999|http://reactome.org/content/detail/R-HSA-6805785|http://purl.obolibrary.org/obo/go/references/0000052|http://reactome.org/content/detail/R-HSA-199839|http://reactome.org/content/detail/R-HSA-2399992|http://reactome.org/content/detail/R-HSA-3769394,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:2092,RO:0002200,HP:0000708,http://purl.obolibrary.org/obo/MONDO_0018614,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:12304,RO:0002206,UBERON:0000465,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:13890,RO:0002434,HGNC:8607,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9539,RO:0002434,HGNC:463,https://www.ncbi.nlm.nih.gov/pubmed/22119785,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5961,RO:0002206,UBERON:0000465,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:10353,RO:0002434,HGNC:11998,"https://www.ncbi.nlm.nih.gov/pubmed/26908445,23443559",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9536,RO:0002434,HGNC:9533,"https://www.ncbi.nlm.nih.gov/pubmed/15225636,26344197,32296183,28292943,22863883,27465334,14733938,17948026,22939629,9311996",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9533,RO:0002434,HGNC:2514,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:7672,RO:0002434,MGI:107157,https://www.ncbi.nlm.nih.gov/pubmed/26496610,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9559,RO:0002434,HGNC:24500,https://www.ncbi.nlm.nih.gov/pubmed/29507755,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:1424,RO:0002200,HP:0012444,http://purl.obolibrary.org/obo/MONDO_0014647,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:10832,RO:0002434,HGNC:562,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11998,RO:0002434,HGNC:14884,https://www.ncbi.nlm.nih.gov/pubmed/23443559,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:30915,RO:0002434,HGNC:3263,https://www.ncbi.nlm.nih.gov/pubmed/24778252,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12612,RO:0002434,HGNC:1034,"https://www.ncbi.nlm.nih.gov/pubmed/29326710,31272261",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2091,RO:0002206,UBERON:0004359,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:5241,RO:0002434,HGNC:12666,"https://www.ncbi.nlm.nih.gov/pubmed/23383273,16621797,22939629",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20738,RO:0002434,HGNC:6400,https://www.ncbi.nlm.nih.gov/pubmed/32738194,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:8607,RO:0002434,HGNC:9537,https://www.ncbi.nlm.nih.gov/pubmed/23503661,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:3851446,RO:0002200,HP:0001337,https://www.ncbi.nlm.nih.gov/pubmed/10778856,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:12666,BFO:0000050,GO:0005654,http://reactome.org/content/detail/R-HSA-5688834|http://reactome.org/content/detail/R-HSA-5654989|http://reactome.org/content/detail/R-HSA-5654985|http://purl.obolibrary.org/obo/go/references/0000052,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9281,RO:0002434,HGNC:4584,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:391,RO:0002434,HGNC:9299,"https://www.ncbi.nlm.nih.gov/pubmed/20005908,27563096,20186153,18191226",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11280,RO:0002200,HP:0002446,http://purl.obolibrary.org/obo/MONDO_0017160,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:12468,RO:0002434,HGNC:30221,"https://www.ncbi.nlm.nih.gov/pubmed/28190767,32296183",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:3942,RO:0002434,HGNC:12508,https://www.ncbi.nlm.nih.gov/pubmed/11853878,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:19200,RO:0002434,HGNC:4566,https://www.ncbi.nlm.nih.gov/pubmed/25416956,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2457,RO:0002434,HGNC:10665,https://www.ncbi.nlm.nih.gov/pubmed/22113938,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MONDO:0007739,RO:0002200,HP:0000722,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00009027,RO:HOM0000020,ENSEMBL:ENSOANG00000041824,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:5232,RO:0002434,HGNC:5241,"https://www.ncbi.nlm.nih.gov/pubmed/25864199,27684187,22939629,22863883",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6912,RO:0002434,HGNC:11571,"https://www.ncbi.nlm.nih.gov/pubmed/29511296,29884807,20020773",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:939,RO:0002434,HGNC:5233,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:939,RO:0002434,HGNC:30292,https://www.ncbi.nlm.nih.gov/pubmed/26777405,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12692,RO:0002434,HGNC:7734,"https://www.ncbi.nlm.nih.gov/pubmed/32296183,27173435,28514442",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5253,RO:0002434,HGNC:12509,https://www.ncbi.nlm.nih.gov/pubmed/30442662,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12508,RO:0002434,HGNC:13744,https://www.ncbi.nlm.nih.gov/pubmed/18307982,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0002434,HGNC:8853,https://www.ncbi.nlm.nih.gov/pubmed/23275563,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:7672,RO:0002434,HGNC:9187,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2514,RO:0002434,HGNC:4897,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:6877,"https://www.ncbi.nlm.nih.gov/pubmed/17889508,11904305",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10067,RO:0002434,HGNC:2514,"https://www.ncbi.nlm.nih.gov/pubmed/27653698,29180619",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2457,RO:0002200,HP:0000708,http://purl.obolibrary.org/obo/MONDO_0014893|https://www.ncbi.nlm.nih.gov/pubmed/27048600,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-990415-131,RO:0002200,ZP:0010090,https://www.ncbi.nlm.nih.gov/pubmed/19797250,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11571,RO:0002200,HP:0002171,http://purl.obolibrary.org/obo/MONDO_0017161,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:10899,RO:0002434,HGNC:5960,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:17002,RO:0002206,UBERON:0000966,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:14339,RO:0002434,HGNC:9113,https://www.ncbi.nlm.nih.gov/pubmed/31091453,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12508,RO:0002325,HGNC:4141,https://www.ncbi.nlm.nih.gov/pubmed/22863883,This edge comes from the Monarch Knowledge Graph 2019.,NA,colocalizes with,NA,http://purl.obolibrary.org/obo/RO_0002325
HGNC:1867,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/25416956,16760425,32296183,29892012,28514442,25959826,26638075,19615732,23591820,16956364,21962512,32814053,31515488",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:10857,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/11483518,25416956,21988832,16085652,21878328,21185211,21078624,16230351,19549727,23840749,21516116",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
